ad_format,page_position,device_type,clutter_score,time_in_view_sec,scroll_velocity,domain_quality_score,attention_score,conversion
Rich Media,Sidebar,Mobile,9.996898773860396,13.482477476149707,31.954579918728967,34.25933616740476,26.577151242801232,0
Banner,Middle,Mobile,1.3973641232889045,8.557848754776687,33.11196493146731,41.18669562947155,43.674019871694675,0
Video,Top,Desktop,3.8693592101789487,22.399768244960775,70.71354933520735,95.27381910939788,100.0,0
Banner,Bottom,Mobile,8.753974588663038,5.132672337157476,30.780458526082526,64.56081950914258,24.51795929603854,0
Rich Media,Top,Mobile,6.499156094483276,0.1601698769087083,43.11864159318159,29.180778244592098,5.641305367464305,0
Native,Bottom,Desktop,8.109194930073627,0.8355001130495608,30.31052893254271,34.076987872099366,5.4697715866367815,0
Native,Sidebar,Desktop,9.077991387728838,8.582712609047888,83.83508292556917,94.55131492362807,54.52746084903306,1
Video,Top,Tablet,5.073163955066891,5.094277502850536,39.366802097786746,44.59216221584422,56.351728425400694,0
Video,Sidebar,Mobile,2.3474715088704325,1.1035285144430325,83.26476927479888,43.732773382504995,19.7233897309491,0
Banner,Sidebar,Desktop,6.937069050624437,0.06005262920789467,49.469395905593075,27.484184415743872,7.543495262760246,0
Banner,Sidebar,Desktop,5.634796847093573,1.5250708135723765,40.13025947117093,32.07602256992196,9.53378671094132,0
Native,Middle,Desktop,7.726492047567128,0.7399677087816675,65.97766020431405,75.83241926862529,46.89790190481782,0
Native,Top,Desktop,5.117137545627663,10.446689469751034,49.21470689758108,81.282041519913,100.0,0
Rich Media,Bottom,Desktop,8.11111368211255,10.718748811687455,78.20168433654376,24.35853234855473,5.016153867886942,0
Rich Media,Middle,Desktop,9.020174759625975,9.236384841564337,45.669516914942335,93.87924343228447,78.50732267257246,0
Video,Top,Desktop,7.495830266523974,0.4969291571869167,40.965309667153825,31.790838055868097,32.2923234874538,0
Native,Middle,Mobile,7.436551538926041,0.7253824282416923,40.88517558211813,71.00547419590548,23.6884301699019,0
Rich Media,Bottom,Desktop,5.871893412409877,0.7281402455587045,74.85593194492031,61.87007721275799,1.609170834597851,0
Native,Top,Desktop,4.716420121160376,1.4948359141733991,55.01702301269558,2.968618309971094,13.887966468094552,0
Banner,Middle,Desktop,9.725876568098888,0.37838759621081375,35.25041502819505,86.13355305081225,11.846354333533675,0
Video,Top,Desktop,6.451125321172891,19.967612209867298,21.28977152695792,63.12427240679721,100.0,0
Banner,Bottom,Desktop,8.40356502225362,9.660486445433298,54.22497215312649,57.935876026788634,14.894686117505216,0
Rich Media,Bottom,Mobile,5.054090285435765,0.3584893503786444,31.236937000407956,55.21754584014346,16.302316252329,0
Video,Top,Desktop,5.548578579442208,0.7755207670380487,14.640062707402606,66.51144180828145,86.05811723123419,0
Banner,Sidebar,Desktop,6.628890236121588,1.5212056470994306,71.7742430660475,8.24712129356826,24.973298419222555,0
Video,Top,Mobile,7.285523686503388,7.458591264296855,25.351337299154643,75.74990248859059,79.30541919376932,1
Video,Bottom,Mobile,4.48355741536631,6.260530333342129,14.260088796398612,30.541170472869606,37.576974535635834,0
Banner,Bottom,Desktop,3.5631492833336575,4.978034501174783,47.250237481604415,42.16199755210114,31.088866920773288,0
Banner,Bottom,Desktop,2.394199224633483,12.163146343766487,44.00492102363672,4.130231266819829,10.239162905257164,0
Video,Top,Tablet,4.236454228552198,0.18480957361227202,32.534062148813135,13.764375826828001,19.922054560073306,0
Video,Sidebar,Tablet,2.1123791055727636,0.879446126729928,54.379357713703484,80.69591730967483,52.28451041074186,0
Native,Sidebar,Desktop,4.167616457785178,1.0524731723599732,44.06734103709971,36.66132877996973,32.30010330750522,0
Video,Bottom,Desktop,8.746594728255118,0.30750333148868236,93.98358263577542,72.73438089897314,15.922322737882975,0
Native,Middle,Desktop,9.770701815888136,4.815439742410289,46.1428829644042,37.31617122750165,9.251534630810767,0
Video,Top,Desktop,5.771019706415461,1.1767099341939926,24.54914854344001,86.82893610515022,100.0,0
Video,Bottom,Desktop,1.4600538027880539,3.2950473406979057,56.004037423835285,49.03268923715554,52.60683207457013,0
Native,Middle,Mobile,4.275555810641559,5.78280405393879,57.66118326323769,32.20365556589595,35.878515491571086,0
Video,Bottom,Desktop,6.020765106375667,4.524464515478477,43.299758867500614,78.920471244017,37.434526958563154,0
Banner,Middle,Desktop,3.7077175493803924,1.7133927720027256,16.732018864485894,56.88295987689099,23.634568235335458,0
Banner,Bottom,Mobile,2.0515617372748753,2.6736841894297667,80.93205117574064,56.384037995214285,9.474342064701592,0
Native,Top,Tablet,2.2682427064715838,2.0762409140539186,24.750920931410118,72.2569180558018,94.39981700894734,0
Video,Top,Desktop,4.739288890145287,9.568381300955533,67.67209378562175,98.79263998926389,100.0,0
Native,Top,Mobile,2.164286958732723,2.7230521374258454,74.65647499111451,37.141949549024666,49.43115560206519,0
Banner,Top,Desktop,2.495226918418373,0.31826144355984365,43.800612254418795,53.33418574974156,71.63195100301013,0
Banner,Bottom,Desktop,8.730841830021864,4.829487683633091,67.59053209916416,29.615969401089657,28.237858430210473,0
Banner,Bottom,Mobile,7.790603185665495,1.1012493850530753,69.34158220736839,38.79290736012963,9.077489704698383,0
Banner,Bottom,Desktop,0.5531298293891918,2.067216111176399,28.556479073838194,6.2346657387362665,34.63887161455612,0
Video,Bottom,Mobile,3.2017673005786307,1.985245441044138,79.42092085684274,39.866954849487904,30.895306573005243,0
Banner,Bottom,Desktop,5.319331521089473,0.3759036458884272,56.58640341998692,19.509199523704613,28.48914500842759,0
Video,Middle,Desktop,0.6060863952195539,15.074227557775568,6.708968341105894,60.876924975843096,100.0,0
Rich Media,Middle,Mobile,6.831712629262854,3.9600310788189894,53.96312933324794,4.296166386322231,23.317875960749948,0
Banner,Middle,Desktop,3.844451480432639,0.8494944774194614,38.8210295628232,12.884394999169501,24.682181628498657,0
Video,Bottom,Desktop,3.9717848081049887,4.056904372623925,58.91794514176914,53.73179109556718,33.14649633204348,0
Native,Top,Mobile,2.653273666066541,3.003527538995275,37.197939597835585,40.94789378771638,60.31750238629498,0
Banner,Top,Desktop,3.339289938012805,2.114597925325457,37.32245657801778,40.87741869323758,28.409068571786044,0
Video,Bottom,Desktop,8.616898971813265,3.197760838317107,29.28508267931811,54.1451145589259,23.730294068540413,0
Native,Sidebar,Mobile,7.886029753914975,5.5375486745919655,54.497014442672864,23.133170172810267,24.17424838869762,0
Rich Media,Bottom,Desktop,9.357718962016985,1.112732579760761,60.40418194653803,14.412264435778411,7.220523614960268,0
Banner,Bottom,Mobile,6.989973812352522,3.859661895731365,49.944216345140866,8.626888978947244,6.84864919136889,1
Rich Media,Bottom,Tablet,5.778717626742365,8.382966494306492,44.119219230734316,87.95969375779485,50.12364490034288,0
Video,Middle,Desktop,2.592562866125554,1.25830371876378,51.9327021195624,77.4533823434213,82.92226172154226,0
Banner,Bottom,Desktop,6.668553204824734,3.6235113979240245,71.13870364962122,37.1494562235806,23.689459754932187,0
Video,Sidebar,Mobile,9.061580883777019,16.867932204010078,29.199329466677103,27.538085705477023,65.36541173795396,0
Rich Media,Top,Desktop,0.6916559756443375,8.059854718619647,23.269703388100158,51.911200646500646,100.0,0
Video,Middle,Mobile,4.430702313879202,4.494923291769537,25.985575007320158,8.484206831673301,32.27153684975942,0
Banner,Top,Desktop,1.4936071295560271,6.913773903676848,17.218428216433338,91.7564734919309,83.53201763771433,0
Video,Middle,Desktop,8.106164810003058,3.728850647483222,29.724040330309613,57.63363388034224,46.85839307372764,0
Banner,Sidebar,Desktop,6.140982426652944,21.550759202397444,72.82385088359354,93.11400241203376,64.28479791135523,0
Banner,Middle,Mobile,8.796493170190193,0.926709834735717,16.010200435924872,94.56202891409484,30.14984601440239,0
Banner,Middle,Desktop,0.6310012251665764,6.357324151842486,44.97604963846639,54.528187396849724,59.17631263157407,0
Banner,Sidebar,Mobile,9.05730679114099,0.029860217265003198,63.330979430230684,49.764161413912554,11.64230088120178,0
Banner,Bottom,Mobile,0.6719661851978043,0.6716302120551816,50.23599868392508,30.281417426442314,0.0,0
Banner,Bottom,Desktop,2.8760580084445566,6.397294157964478,67.44975975991662,81.87027116308103,31.578640417581255,0
Video,Sidebar,Desktop,1.5616574713000375,7.122006418269503,38.39680006102364,94.6763054458881,87.73916986982778,0
Banner,Middle,Desktop,1.4538566408763187,0.20097424163947447,40.14404766592598,17.652728049458243,29.83739693143691,0
Banner,Bottom,Mobile,1.7166989797900467,2.031264442813711,42.20455197790886,78.37610640422129,15.134011318947774,0
Native,Top,Mobile,4.80217871770544,0.6288968257588495,61.066055258115725,18.283283797137216,10.348378356394463,0
Video,Top,Desktop,7.843622877984587,11.042925456798498,104.6044301262031,17.872410494220826,52.08149740691534,0
Video,Middle,Desktop,8.982772750471963,3.0246062709353456,49.8492345598878,26.26703396741299,25.263564335139186,0
Banner,Middle,Desktop,5.668773584480813,2.9217764687235883,45.27000725116177,69.18067961723693,32.70270806851573,0
Banner,Sidebar,Desktop,1.5775155727412182,8.682611300809702,30.737507354145528,7.014477012880249,20.699396927947845,0
Banner,Sidebar,Mobile,0.791906725341851,5.943268944051834,84.80506249381938,31.98060023169116,34.48164039310206,0
Banner,Sidebar,Desktop,4.94129619578266,12.774024522027421,42.2637889240409,52.49102857322866,27.818244560107672,0
Banner,Middle,Desktop,7.653802348170146,13.956585819603617,37.64210087864104,79.66973823555765,49.798082140254216,0
Banner,Sidebar,Mobile,6.201610523539563,1.878517686299496,45.80107854752469,33.354523022576146,0.0,0
Banner,Bottom,Desktop,5.827815837180015,5.225998905511511,86.45121524415964,49.80678556081737,26.15767847977559,0
Banner,Middle,Desktop,0.48155214250335976,3.902132225774952,38.77450798803613,62.92435494325974,52.252912510613555,0
Video,Bottom,Desktop,4.11545388430821,4.529402364259254,49.49672999069675,25.633977371192262,47.313609700801265,0
Banner,Top,Mobile,5.503838691373927,4.908278844819421,0.0,92.99020601449637,43.389120983172226,0
Banner,Top,Desktop,5.982915586821162,0.30947913359204215,69.60570449986187,36.17810155700416,5.8082158171742595,0
Video,Sidebar,Desktop,0.048080621870608686,11.272112256335236,44.27442565811725,74.74176651922306,81.89828572299949,0
Video,Bottom,Desktop,1.9955497647066212,0.7557307795640973,68.24082678384661,66.71730929430102,53.88949201079696,0
Banner,Middle,Desktop,9.497860109387608,2.761992379683716,62.67781557522494,64.17419764729097,34.298868705675986,0
Native,Bottom,Desktop,5.086438382788067,1.7271141240945314,53.1770724227795,40.83926925014539,24.25008203833896,0
Video,Sidebar,Desktop,7.036422019511383,4.0343588801880195,41.00243862739953,86.55510212800482,55.4834436642742,0
Banner,Bottom,Desktop,3.081867321963474,16.283997400637887,51.26705286351141,78.38279453441825,57.98164560740362,0
Native,Middle,Desktop,5.85371993018531,2.6587537532818972,23.189384261719013,56.39126028356431,56.09370054550382,0
Rich Media,Top,Desktop,3.5646727658885027,4.6214234848973055,54.49550172925771,31.30750205445858,61.121176363506535,0
Banner,Top,Mobile,2.969588787869586,0.7607679907302496,61.06453711188463,55.90872800405662,26.48311224091504,0
Banner,Sidebar,Mobile,4.113979805737347,3.1089579999464934,51.63907368492148,8.676031267319717,17.84730139912437,0
Native,Middle,Desktop,4.598279291596723,12.3718845144883,50.72182925311368,54.176791824388815,63.910544601348874,0
Native,Middle,Desktop,3.311478871724968,13.471703520962762,37.8779822021956,69.940067229154,81.83996904258177,0
Banner,Middle,Desktop,2.5798961046940816,3.953024575874269,46.78923183237017,92.1187571194059,52.97203549758859,0
Banner,Sidebar,Desktop,6.238203767851158,7.317811332096441,28.06177072808631,71.81095140358516,47.218150518723405,0
Banner,Bottom,Desktop,3.8073247658451614,0.016114454798870134,39.08891079584548,23.434918983773734,0.29880288606651995,0
Video,Bottom,Desktop,2.0182603058049087,3.791154116732635,91.29622217001477,5.171019175407132,35.39720272138961,0
Video,Middle,Desktop,7.583677080585346,6.592604685769742,51.774493350532694,28.5458978765311,50.61213379483977,0
Banner,Top,Mobile,7.237415809956866,2.001397441470127,59.70822654282033,39.694928103544,7.858342571971775,0
Video,Sidebar,Desktop,8.86815828185292,11.571056137513352,49.474651155700194,1.4156539116993105,28.576158260701902,0
Native,Sidebar,Tablet,5.55019019118954,7.562186092786409,51.312155917024945,94.60191915451983,44.180169291386754,0
Banner,Sidebar,Mobile,2.7943700741176025,7.341803788941372,52.688157204530306,58.53661411011073,20.254382868731295,0
Banner,Sidebar,Mobile,8.637076790532806,0.10731154886429756,45.18061239465918,94.51017783047314,30.76787207186481,0
Native,Sidebar,Mobile,2.8030112058269916,1.0159811368184184,61.86596571780217,34.746804010955735,22.434743227250426,0
Native,Bottom,Desktop,6.556006032152558,6.251945112183917,35.68449717288314,71.76610919755355,36.25424374365745,0
Video,Sidebar,Desktop,1.903930360227245,4.124495885676306,20.33546269862073,64.17857182968562,64.74736354721864,0
Video,Bottom,Desktop,6.291747152852124,4.3192545447956725,53.93452004110573,24.446310681320917,36.88505003491961,0
Banner,Top,Desktop,8.408571893573551,0.07460478419367161,72.36594100091185,27.3595597994569,6.604292973050897,0
Video,Middle,Desktop,5.39944100334915,2.9174655198783137,37.01499824225707,40.39506185323142,60.78722774080014,0
Video,Sidebar,Mobile,4.70887511311814,7.719078124984709,65.68692810602494,19.43993062967345,38.63986885104806,1
Banner,Middle,Desktop,9.934729244548752,5.446649850506012,63.44913084487723,32.96203219837325,0.0,0
Banner,Sidebar,Desktop,0.2245209122630043,4.248164246085115,81.20442795680373,57.11391796861061,43.50042203320864,0
Banner,Top,Mobile,3.317315806247243,5.963482025758888,87.27372439634225,24.378045973730956,40.848238201474885,0
Banner,Middle,Desktop,9.185983577955078,9.518497815493221,61.603123086700506,28.70942820563117,30.207085759644283,0
Banner,Middle,Desktop,6.426426851861329,9.469991420429844,47.60370526447771,89.60704884334243,48.75151274494408,0
Banner,Top,Desktop,5.420972754098969,3.0442511674650516,17.67229504351132,47.175518399091885,30.66901319216837,0
Banner,Top,Mobile,6.3769170865138545,1.8393674679747818,69.5305387489677,70.83712692029948,30.223596370756404,0
Banner,Top,Mobile,3.2194115026671053,2.2815157000923816,72.6275079321558,26.94560831032894,6.947024445045937,0
Native,Sidebar,Mobile,0.7116813792401622,3.6842267131584854,44.85042384250088,59.5920958091037,45.50942339035921,0
Video,Top,Desktop,2.7514783516831285,0.4680763284118247,57.04059582129432,68.34242334467264,75.2173369247918,0
Video,Top,Tablet,3.3649609965284677,4.470103966642387,29.46729351938074,30.334998709685134,72.04045966599865,0
Native,Top,Desktop,4.798651301614548,3.0188903497437876,38.03480541971497,43.76076089063028,51.9852666887097,0
Video,Bottom,Mobile,3.9389651431046637,7.113386198520963,23.566016394977925,84.2763768850813,55.627217503409845,0
Banner,Bottom,Tablet,5.21002223902917,1.6006236021575129,55.380382601537534,70.38316311603282,14.518826458341326,0
Video,Bottom,Mobile,1.9608138323383995,0.343033825103807,42.007445230794886,89.40093711024069,44.837357902587335,0
Video,Middle,Mobile,1.840484620175814,11.248532804932639,74.99358468197147,18.50820300724447,56.15946654845936,0
Native,Top,Desktop,3.5171247764387914,0.352524853338754,54.69490014832574,67.31263498959899,68.50452963466009,0
Video,Bottom,Desktop,4.73715141577472,13.105719432111805,57.061886709231345,1.5417618141336686,45.759361834576474,0
Banner,Sidebar,Mobile,3.4172859259866084,3.4407364339126696,50.22856032198537,24.097819940183275,27.823200328277522,0
Banner,Top,Desktop,5.765622323861214,0.28964831286834025,81.5953858005179,5.8586132434654825,4.227596102334229,0
Banner,Middle,Tablet,3.1000611358964503,0.6724806766974432,79.04628326950132,75.68659548564341,8.938317381282417,0
Video,Top,Mobile,1.7716899443854495,3.8066328571630366,46.56750233500936,50.52578071419398,72.48916625426908,0
Video,Top,Desktop,8.628281100085108,0.07956577258540731,55.968864659475706,50.41513803723522,44.25894533831126,0
Banner,Bottom,Mobile,2.006020985760636,12.333224101828682,78.29568955186895,40.63428017823918,34.84967863830925,0
Rich Media,Bottom,Desktop,9.666413898085887,7.9546794270482035,26.480682902623784,5.723635857226872,33.2334897855022,0
Video,Top,Desktop,9.87404074251121,3.511462169055851,56.039575451562236,76.21342785008524,57.27304592996204,0
Banner,Middle,Desktop,6.968037955199113,13.035065040527998,42.999011642811965,71.69431308674025,67.94372224308103,0
Banner,Sidebar,Desktop,5.0200099413783725,1.503834533455547,79.45153922548128,71.59424478355811,20.680914561618394,0
Banner,Sidebar,Tablet,7.954188312706285,9.600583867430956,60.612407460116,99.42313521318017,37.57413923131274,0
Banner,Sidebar,Desktop,8.732027157281557,8.17699976164538,15.24438222501854,83.83341675179268,36.377673444146154,0
Banner,Middle,Mobile,7.095917972001607,4.359210660415702,41.68550030887312,26.687566466628866,29.841061052484285,0
Banner,Bottom,Desktop,1.020447554366517,1.9198064002884585,78.07411517164658,14.562657015521442,0.0,0
Banner,Middle,Mobile,0.029878694246754378,4.085977390467087,67.8400112540894,44.968087360325804,21.91887784958201,0
Banner,Top,Mobile,1.9190132241055158,15.758287362773924,29.15042723619265,83.28566231258453,75.58744382164969,0
Native,Middle,Desktop,1.8853189560521577,0.4418290763816595,30.42512629884083,15.829263148297002,26.895085917465305,0
Banner,Bottom,Tablet,1.8251749663995287,1.1220198791349154,51.56230002818945,77.58904886891067,26.156242872564853,0
Video,Top,Mobile,5.097723187297301,5.16260772559807,48.91238291939732,93.93836940267437,100.0,0
Video,Sidebar,Mobile,5.200844636456625,5.6726353073340166,44.86571644628614,13.86313141081683,39.651466259986535,0
Rich Media,Top,Tablet,7.2302204670867205,0.8984495853343826,41.93480248018027,68.30888584712747,42.6941511486622,0
Banner,Middle,Mobile,2.01467812970211,8.207043209922173,38.24285109235975,21.489794356914192,21.6624072520694,0
Banner,Top,Mobile,0.9265995824500473,13.189086382300557,95.10964924917435,99.56642512094459,77.43029758481279,0
Rich Media,Middle,Desktop,6.660913177090527,0.4150764092018915,42.68451204059659,89.13737164190385,68.65054877994636,0
Native,Top,Desktop,4.839970229358965,18.296593333208932,36.817913556632995,37.137769415525376,93.54914640614331,1
Native,Top,Tablet,6.663206500436703,1.6509462430998467,60.11908020120565,4.386655174612275,4.8201846241920485,0
Banner,Middle,Desktop,3.8074024474648294,1.8470613920308196,47.973368254130044,4.514541992368559,24.825456652543483,1
Banner,Middle,Desktop,7.50795534448621,0.2296950667816044,31.569151662477008,49.24414514271967,32.09027118383568,0
Video,Bottom,Desktop,6.826007776023695,3.4398717716688827,44.99865227406916,95.75471506891796,49.86701700136795,0
Rich Media,Top,Desktop,6.503418553132153,15.478678517995608,48.79786922901125,84.6260193176727,100.0,0
Video,Bottom,Desktop,0.275692833212845,0.8776314219698811,58.605966289254845,47.88401046948416,35.712342397173586,0
Video,Bottom,Mobile,8.581241587046225,4.300281537235105,56.26094879034046,21.64993448926288,7.42711426203203,0
Banner,Middle,Tablet,3.766070234487151,1.604139684786339,29.690471085054064,6.633120651366131,15.364253219524517,0
Native,Sidebar,Desktop,1.3561554226918893,0.09407959500822556,62.173984569185706,38.4921446711081,26.614032079486265,0
Banner,Bottom,Mobile,7.5558852213857435,21.77006698421922,67.84234187576091,81.63824398454666,16.78389632002847,0
Banner,Middle,Desktop,4.864749214518201,6.297014305259494,28.48281141530931,48.51081536855811,33.54853109510565,0
Video,Sidebar,Desktop,0.320053816872381,6.648875049891724,34.46591465854275,47.40280882618458,70.53637133185191,0
Video,Sidebar,Mobile,7.818714697490404,5.437748335876887,46.48917286158445,47.59515128348396,25.842055048124784,0
Banner,Sidebar,Mobile,4.35037463052149,0.7758971168429524,54.391084305684146,21.13153325185625,19.351826433669792,0
Banner,Bottom,Desktop,7.549259362478632,1.1577339430792286,55.15205211248552,81.14500964092463,15.566053036261948,0
Video,Middle,Desktop,7.555910194228117,2.4360959482707036,49.145579400233984,75.322176963478,51.57158581719765,0
Banner,Top,Desktop,0.9993621042976752,26.981895771561945,21.369935181126706,29.905961612247523,96.99847110103407,0
Video,Bottom,Tablet,6.132258231678035,5.58246800714076,70.24130565911992,18.375384938188667,28.32216450120372,0
Banner,Sidebar,Desktop,3.6013706443202054,2.9203898279915674,30.167106324966902,78.88712689899614,24.073355377657546,0
Video,Bottom,Desktop,5.464018940056633,3.3152882363469622,77.01158259798007,97.72941035523897,32.07312093358179,0
Video,Sidebar,Mobile,0.885469790718435,12.76842976580137,73.35024320988099,13.882488606497489,51.57092856113327,0
Banner,Middle,Mobile,5.881835591567189,1.093486601338882,27.729612116248397,15.932518429062693,20.65561632857228,0
Banner,Middle,Tablet,7.7754002297377784,1.9347408850342465,57.04946935264725,59.02744237468636,5.326930463450928,0
Banner,Sidebar,Tablet,9.8681380404516,2.3171184778504985,77.22126846762212,48.270222446253285,19.369220601828893,0
Banner,Bottom,Desktop,3.2027954983569873,11.39576884098265,61.77693653847362,15.199834040606897,17.34102820623148,0
Rich Media,Sidebar,Mobile,1.551247508591812,7.498112667798022,16.045604231379308,60.00262024225271,48.76118021816731,0
Banner,Bottom,Desktop,3.6590120282521355,4.467575970361066,49.250557572196385,2.290554435163361,8.802704109261327,0
Native,Middle,Tablet,0.19302484473865955,1.8896918902257787,66.67527092998091,49.31578912974921,51.863051007806035,1
Banner,Bottom,Desktop,4.087733221317454,1.1295009540118308,83.6190572061137,11.593960345962095,5.977242318677231,0
Video,Sidebar,Mobile,9.145894849220404,2.0080289343784026,47.28852573776479,38.00813946033755,18.003827549295785,0
Native,Bottom,Desktop,1.943510941244937,13.257344193850312,16.6750262113528,98.30817598540649,66.53696229276306,0
Video,Top,Desktop,4.7771964842292824,12.052276593839954,93.7626502979816,36.81962994728072,100.0,0
Video,Middle,Desktop,5.726170535778663,2.740517553785542,47.550862665036426,34.91863166135494,46.47055204532503,0
Video,Bottom,Mobile,1.7990711988523556,1.9691544843930093,78.88986717040385,43.419507630459734,35.522829416689696,0
Banner,Top,Desktop,3.301055237006568,10.79636611925614,44.83781561968368,55.22554158452695,82.71907545709792,0
Rich Media,Bottom,Desktop,9.113575574919983,2.9550375693231894,60.995660990832036,1.0023657695507393,10.618351088500752,0
Native,Top,Desktop,2.957287383454231,0.19734261993926847,36.29036763163457,81.62760682257259,100.0,0
Rich Media,Middle,Desktop,6.353630189829578,2.121251476965376,36.678519750952006,29.718816431646832,31.03686309805287,0
Banner,Sidebar,Mobile,1.3695191871664825,4.673484673666598,86.19228423914882,84.69285645368247,38.55774012906852,0
Native,Middle,Desktop,6.698667793426038,14.465014784469183,68.7944190842838,14.057606339517115,54.439279564920724,0
Rich Media,Sidebar,Desktop,2.7914440996246004,2.763380568445567,49.441362846024006,43.07804174540292,41.77005764295763,0
Banner,Middle,Mobile,2.312627817324362,1.3730066424456226,68.69041286899157,98.79159286301932,47.222613440038394,0
Banner,Sidebar,Mobile,1.2416518171819724,2.426585424841473,36.44240651749594,19.27716238673266,18.61655901429455,0
Native,Top,Mobile,0.4682438505117148,0.29375678434602204,50.03114059099318,51.19322221241078,66.18785608201513,0
Video,Top,Tablet,9.678597114295627,11.455126677374793,52.04477771824967,32.16302836059191,49.53846743974941,0
Native,Sidebar,Desktop,4.139047161022582,0.1699711897939351,34.83107075388561,64.74530832427125,25.445879764470426,1
Banner,Bottom,Mobile,7.776155022927769,0.004863929338838471,32.21116744376351,7.20668096473095,6.3920772746569945,0
Native,Top,Mobile,9.200892998522317,4.761316527400175,12.228520244236407,80.53255344961777,64.84446614324779,0
Banner,Sidebar,Mobile,2.0402043627779665,0.8361327752738202,30.649154990236255,63.756544981152445,29.934915501906307,0
Banner,Bottom,Mobile,8.698485961111482,1.7554264858056086,86.55787244830137,86.8431943049366,0.0,0
Banner,Sidebar,Desktop,7.080245478783155,3.3763793983640418,14.459719254844352,76.04959615753991,36.77591917989709,0
Native,Bottom,Desktop,5.779770559756994,7.853902050206748,49.30792326226371,13.675945487653918,23.049361967148947,0
Video,Middle,Mobile,8.090778083550788,2.451118598099493,53.0521069474876,86.86102068256461,66.20729505043629,0
Video,Middle,Desktop,1.1066457951418396,15.745264804551722,45.004669539791024,39.13269901273365,100.0,0
Banner,Middle,Mobile,2.636003362634296,3.0183311206977543,67.48722339025399,49.044476752799994,41.18288781791533,0
Native,Bottom,Mobile,1.3105087367704893,12.62797504525964,44.49897257634173,6.047930580071059,31.361592312296366,0
Banner,Middle,Desktop,8.959705701940518,3.0104133952331917,69.0696632216408,22.68542389104623,31.59962933091971,0
Native,Top,Desktop,0.9879765975980603,3.6298938940205416,60.98244929649699,29.08263308160063,66.62990038867386,0
Video,Top,Desktop,9.799504215215038,15.859571827613516,22.934381209217545,80.52120243666478,100.0,0
Banner,Top,Desktop,1.098912146981944,5.618133483294673,73.2310235972771,47.504399031197885,47.00113075784013,0
Video,Sidebar,Desktop,6.618196786501732,0.8089029454576713,43.72442423698827,36.39601585061472,22.248580369988957,0
Banner,Bottom,Desktop,6.6049404863511025,4.563405931114523,14.17765216555965,94.8624222117718,27.80867188105433,1
Native,Bottom,Desktop,9.312461776377068,1.275891363177324,59.42592127263855,23.718936821101245,7.639179603892665,0
Video,Sidebar,Desktop,3.231325096995344,1.8529091670874425,44.25907438553874,48.17567414009258,42.46438687957031,0
Banner,Bottom,Desktop,3.3201190994292276,9.105430186877397,82.57350742617436,25.874714793393295,27.70015386801974,0
Native,Sidebar,Tablet,8.462933063317603,5.730800404985505,71.91206656203367,23.4135642924283,26.429232809247978,0
Banner,Middle,Tablet,9.785755527377965,1.6905192032130854,31.954656930816398,88.62325805703742,34.9475316360381,0
Video,Top,Desktop,0.30138778730953386,0.02349836181556702,68.9797367279692,56.283310896963414,91.00239250906792,0
Rich Media,Middle,Desktop,6.353169207639709,3.78769608299654,36.07941284925481,0.007875380167676749,18.06327577425577,0
Video,Middle,Desktop,2.43639650386179,1.4395521416786505,16.85865212444596,14.753214718109465,19.651347869529964,0
Banner,Sidebar,Desktop,7.2796228809510435,0.14360363181832167,37.708409188955414,88.04377497110089,31.79635164013162,0
Rich Media,Bottom,Mobile,7.727190092049641,0.32686198400987043,23.41781561702951,6.221671992594347,0.0,0
Video,Top,Desktop,7.625255569408173,5.5928021225160895,49.72696626535379,89.34161812249893,91.95513452284527,0
Banner,Bottom,Desktop,4.355111763221794,2.674604911008926,88.61077735562768,20.550388752648185,5.934130101099126,0
Banner,Bottom,Mobile,1.5780138640834052,1.5222942100624834,51.574153429506495,98.16100117902693,29.80770621657238,0
Native,Top,Mobile,5.847646309510582,10.588842928913087,59.22814965382702,62.34321496046047,78.9643142726552,0
Video,Bottom,Tablet,7.890380730717112,8.717307723229275,29.936932097362856,98.09438015754807,47.049380643529545,0
Video,Sidebar,Desktop,9.121949991163449,3.1385704633411953,39.193099933896576,51.617416028506156,14.007452018672643,1
Native,Sidebar,Mobile,4.526443237792796,1.6119711258437144,60.90517461710285,78.32561155214378,37.30236046910431,0
Native,Bottom,Mobile,2.456753971274183,3.538015523885129,48.62836707155858,27.398316044714864,11.310602056353567,0
Banner,Middle,Mobile,1.1882247312119953,6.990358973097566,35.585176208444715,15.588838897724255,26.360386846012343,1
Banner,Top,Mobile,7.976011077694186,0.05401160157629399,70.05604350850226,10.4839501678892,0.0,0
Banner,Middle,Tablet,5.352973671337607,4.741050596667759,52.809567988051285,33.19611160100011,25.801330251069974,0
Native,Bottom,Mobile,6.74184092480215,6.191570058237832,91.10121638493746,38.58710893177323,23.037549647820093,0
Banner,Middle,Desktop,1.592404006478998,8.485762328890974,63.18616047395891,32.001190696550296,48.81391969304885,0
Video,Top,Desktop,0.06578817205510235,1.2206528347630725,27.307020208836008,96.09217464883125,100.0,0
Native,Sidebar,Mobile,9.675816068824115,1.1372500104023873,52.31310882583475,13.926974029680416,16.713730202195283,0
Native,Sidebar,Mobile,8.108881919770853,1.2149869530380202,25.9208030998075,20.148175066242814,2.167980083171649,0
